id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3119621,d,2023-01-06 06:10:00 +0100,FR2236,Bordeaux,Ryanair,2,C18,Departed 06:10,2023-01-05 06:11:07 +0100,2023-01-06 06:18:05 +0100,true,2023-01-06 06:10:00 +0100,63b65ba82d38227218e2201e,73H
3119622,d,2023-01-06 06:30:00 +0100,AF1583,Paris/CDG,Air France,2,C2,Departed 06:22,2023-01-05 06:31:08 +0100,2023-01-06 06:32:09 +0100,true,2023-01-06 06:22:00 +0100,63b660582d38227218e22431,32A
3119626,d,2023-01-06 06:50:00 +0100,FR5214,Dublin,Ryanair,1,B10,Departed 06:59,2023-01-05 06:51:08 +0100,2023-01-06 07:07:07 +0100,true,2023-01-06 06:59:00 +0100,63b665082d38227218e229b1,73H
3119627,d,2023-01-06 06:50:00 +0100,SN2816,Brussels,Brussels Airlines,2,D3,Departed 07:20,2023-01-05 06:51:08 +0100,2023-01-06 07:35:07 +0100,true,2023-01-06 07:20:00 +0100,63b665082d38227218e229b2,319
3119630,d,2023-01-06 07:15:00 +0100,BA0853,London/HEATHROW,British Airways,1,A9,Gate closed,2023-01-05 07:16:07 +0100,2023-01-06 07:11:08 +0100,true,,63b66ae42d38227218e22fe0,320
3119631,d,2023-01-06 07:15:00 +0100,LO0530,Warsaw/WAW,Lot Polish Airlines,2,C7,Departed 07:15,2023-01-05 07:16:07 +0100,2023-01-06 07:25:09 +0100,true,2023-01-06 07:15:00 +0100,63b66ae42d38227218e22fe1,E70
3119632,d,2023-01-06 07:25:00 +0100,OS0712,Vienna,Austrian Airlines,2,C12,Departed 07:20,2023-01-05 07:26:10 +0100,2023-01-06 07:28:06 +0100,true,2023-01-06 07:20:00 +0100,63b66d3c2d38227218e23403,E95
3119637,d,2023-01-06 07:40:00 +0100,FR3529,Milan/BERGAMO,Ryanair,2,C19,Gate closed,2023-01-05 07:41:07 +0100,2023-01-06 07:25:09 +0100,true,,63b670c02d38227218e2381e,73H
3119639,d,2023-01-06 07:50:00 +0100,LH1403,Frankfurt/FRA,Lufthansa,2,C9,Last call,2023-01-05 07:51:08 +0100,2023-01-06 07:41:06 +0100,true,,63b673182d38227218e23965,321
3119647,d,2023-01-06 07:55:00 +0100,LH1689,Munich,Lufthansa,2,C11,Boarding,2023-01-05 07:56:08 +0100,2023-01-06 07:37:07 +0100,true,,63b674442d38227218e23ac0,319
3119654,d,2023-01-06 08:10:00 +0100,FR4143,Budapest,Ryanair,2,C22,Last call,2023-01-05 08:11:10 +0100,2023-01-06 07:37:08 +0100,true,,63b677c82d38227218e23d3e,73H
3119658,d,2023-01-06 08:40:00 +0100,W65620,Milan/MALPENSA,Wizz Air,2,C18,Gate open,2023-01-05 08:41:08 +0100,2023-01-06 07:30:09 +0100,true,,63b67ed02d38227218e24205,32Q
3119663,d,2023-01-06 08:50:00 +0100,KL1352,Amsterdam,Klm Royal Dutch Airlines,2,C3,Gate open,2023-01-05 08:51:08 +0100,2023-01-06 07:43:06 +0100,true,,63b681282d38227218e242ee,E7W
3119667,d,2023-01-06 09:00:00 +0100,EJU7910,Amsterdam,Easyjet,2,D6,Check-in,2023-01-05 09:01:07 +0100,2023-01-06 07:04:08 +0100,true,,63b683802d38227218e24443,319
3119670,d,2023-01-06 09:15:00 +0100,QS4106,Boa Vista,SmartWings,1,B7,Gate open,2023-01-05 09:16:07 +0100,2023-01-06 07:43:06 +0100,true,,63b687042d38227218e24750,7M8
3119671,d,2023-01-06 09:20:00 +0100,QS1200,Dubai/DXB,SmartWings,1,B8,Check-in,2023-01-05 09:21:09 +0100,2023-01-06 06:51:08 +0100,true,,63b688302d38227218e24828,7M8
3119674,d,2023-01-06 09:25:00 +0100,QR0290,Doha/DOH,Qatar Airways,1,B1,Check-in,2023-01-05 09:26:08 +0100,2023-01-06 06:26:09 +0100,true,,63b6895c2d38227218e249dc,32A
3119675,d,2023-01-06 09:25:00 +0100,VY6949,Paris/ORLY,Vueling,2,D5,Check-in,2023-01-05 09:26:08 +0100,2023-01-06 07:26:10 +0100,true,,63b6895c2d38227218e249dd,32B
3119677,d,2023-01-06 09:45:00 +0100,FR6730,Madrid/MAD,Ryanair,2,C19,Check-in,2023-01-05 09:46:07 +0100,2023-01-06 06:59:06 +0100,true,,63b68e0c2d38227218e2507a,73H
3119678,d,2023-01-06 09:45:00 +0100,TK1768,Istanbul/IST,Turkish Airlines,1,A6,Check-in,2023-01-05 09:46:07 +0100,2023-01-06 07:26:10 +0100,true,,63b68e0c2d38227218e2507b,32Q
3119683,d,2023-01-06 09:50:00 +0100,LO0524,Warsaw/WAW,Lot Polish Airlines,2,C2,"",2023-01-05 09:51:08 +0100,2023-01-05 09:51:08 +0100,true,,63b68f382d38227218e251fd,E70
3119693,d,2023-01-06 09:55:00 +0100,LX1485,Zurich,Swiss International Air Lines,2,C12,"",2023-01-05 09:56:08 +0100,2023-01-05 09:56:08 +0100,true,,63b690642d38227218e25314,290
3119697,d,2023-01-06 10:15:00 +0100,LY2522,Tel Aviv/TLV,El Al Israel Airlines,1,A2,Check-in,2023-01-05 10:16:09 +0100,2023-01-06 07:16:08 +0100,true,,63b695142d38227218e25a10,73H
3119698,d,2023-01-06 10:25:00 +0100,VY8653,Barcelona,Vueling,2,D2,"",2023-01-05 10:26:08 +0100,2023-01-05 10:26:08 +0100,true,,63b6976d2d38227218e25c3a,320
3119700,d,2023-01-06 10:30:00 +0100,FR2977,London/STANSTED,Ryanair,1,B10,Check-in,2023-01-05 10:31:08 +0100,2023-01-06 07:32:06 +0100,true,,63b698982d38227218e25d37,7M8
3119701,d,2023-01-06 10:30:00 +0100,LH1393,Frankfurt/FRA,Lufthansa,2,C9,"",2023-01-05 10:31:08 +0100,2023-01-05 10:31:08 +0100,true,,63b698982d38227218e25d38,32A
3119707,d,2023-01-06 10:30:00 +0100,LS1278,Birmingham,Jet2.com,1,A9,"",2023-01-05 10:31:08 +0100,2023-01-05 10:31:08 +0100,true,,63b698982d38227218e25d39,73H
3119719,d,2023-01-06 11:10:00 +0100,OS0706,Vienna,Austrian Airlines,2,C12,"",2023-01-05 11:11:08 +0100,2023-01-05 11:11:08 +0100,true,,63b6a1f82d38227218e266bf,E95
3119725,d,2023-01-06 11:25:00 +0100,FR7964,Naples,Ryanair,2,C22,"",2023-01-05 11:26:08 +0100,2023-01-05 11:26:08 +0100,true,,63b6a57c2d38227218e26bf1,73H
3119726,d,2023-01-06 11:40:00 +0100,AY1222,Helsinki/HEL,Finnair,2,D4,"",2023-01-05 11:41:08 +0100,2023-01-05 11:41:08 +0100,true,,63b6a9002d38227218e26ef6,32B
3119733,d,2023-01-06 11:45:00 +0100,EI0643,Dublin,Aer Lingus,1,A7,"",2023-01-05 11:46:07 +0100,2023-01-05 11:46:07 +0100,true,,63b6aa2c2d38227218e270b2,320
3119731,d,2023-01-06 11:45:00 +0100,EJU2582,Milan/MALPENSA,Easyjet,2,D6,"",2023-01-05 11:46:07 +0100,2023-01-05 11:46:07 +0100,true,,63b6aa2c2d38227218e270b0,32N
