id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2985982,d,2021-12-02 06:00:00 +0100,KL1350,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 05:58,2021-12-01 06:01:10 +0100,2021-12-02 06:09:08 +0100,true,2021-12-02 05:58:00 +0100,61a701542d383170f5f57d83,E90
2985987,d,2021-12-02 06:30:00 +0100,AF1583,Paris/CDG,Air France,2,C2,Departed 06:23,2021-12-01 06:31:10 +0100,2021-12-02 06:34:09 +0100,true,2021-12-02 06:23:00 +0100,61a708592d383170f5f5867f,320
2985992,d,2021-12-02 06:50:00 +0100,LH1689,Munich,Lufthansa,2,C10,Departed 06:47,2021-12-01 06:51:09 +0100,2021-12-02 06:57:09 +0100,true,2021-12-02 06:47:00 +0100,61a70d092d383170f5f58b73,319
2985998,d,2021-12-02 06:50:00 +0100,SN2816,Brussels,Brussels Airlines,2,C7,Departed 06:43,2021-12-01 06:51:09 +0100,2021-12-02 06:53:09 +0100,true,2021-12-02 06:43:00 +0100,61a70d092d383170f5f58b74,319
2986002,d,2021-12-02 07:00:00 +0100,BA0853,London/HEATHROW,British Airways,1,A9,Departed 06:54,2021-12-01 07:01:09 +0100,2021-12-02 07:15:09 +0100,true,2021-12-02 06:54:00 +0100,61a70f632d383170f5f58c9d,320
2986003,d,2021-12-02 07:00:00 +0100,LH1403,Frankfurt,Lufthansa,2,C9,Departed 06:58,2021-12-01 07:01:09 +0100,2021-12-02 07:11:09 +0100,true,2021-12-02 06:58:00 +0100,61a70f632d383170f5f58c9e,32N
2986011,d,2021-12-02 07:35:00 +0100,OS0704,Vienna,Austrian Airlines,2,C12,Departed 07:32,2021-12-01 07:36:09 +0100,2021-12-02 07:39:09 +0100,true,2021-12-02 07:32:00 +0100,61a717952d383170f5f58fe0,E95
2986021,d,2021-12-02 08:50:00 +0100,KL1352,Amsterdam,Klm Royal Dutch Airlines,2,C4,Departed 08:55,2021-12-01 08:51:09 +0100,2021-12-02 09:05:10 +0100,true,2021-12-02 08:55:00 +0100,61a729292d383170f5f59a90,E7W
2986025,d,2021-12-02 09:10:00 +0100,LX1485,Zurich,Swiss International Air Lines,2,C11,Departed 09:05,2021-12-01 09:11:09 +0100,2021-12-02 09:15:09 +0100,true,2021-12-02 09:05:00 +0100,61a72dda2d383170f5f59be6,223
2986027,d,2021-12-02 09:15:00 +0100,QS1200,Dubai,SmartWings,1,B8,Departed 09:09,2021-12-01 09:16:09 +0100,2021-12-02 09:23:10 +0100,true,2021-12-02 09:09:00 +0100,61a72f062d383170f5f59bee,7M8
2986031,d,2021-12-02 10:05:00 +0100,LO0524,Warsaw/CHOPIN,Lot Polish Airlines,2,C22,Departed 09:57,2021-12-01 10:06:10 +0100,2021-12-02 10:04:09 +0100,true,2021-12-02 09:57:00 +0100,61a73abe2d383170f5f59ee1,DH4
2986048,d,2021-12-02 10:55:00 +0100,OS0706,Vienna,Austrian Airlines,2,C12,Departed 10:57,2021-12-01 10:56:10 +0100,2021-12-02 11:03:09 +0100,true,2021-12-02 10:57:00 +0100,61a746752d383170f5f5a323,E95
2986052,d,2021-12-02 11:00:00 +0100,6H0768,Tel Aviv/BEN GURION,Israir Airlines,1,A5,Departed 11:44,2021-12-01 11:01:09 +0100,2021-12-02 11:57:09 +0100,true,2021-12-02 11:44:00 +0100,61a747a22d383170f5f5a385,73H
2986051,d,2021-12-02 11:00:00 +0100,BA0855,London/HEATHROW,British Airways,1,A9,Departed 10:59,2021-12-01 11:01:09 +0100,2021-12-02 11:16:09 +0100,true,2021-12-02 10:59:00 +0100,61a747a22d383170f5f5a384,320
2986054,d,2021-12-02 11:10:00 +0100,AF1383,Paris/CDG,Air France,2,C2,Departed 11:04,2021-12-01 11:11:10 +0100,2021-12-02 11:17:08 +0100,true,2021-12-02 11:04:00 +0100,61a749f92d383170f5f5a424,320
2986060,d,2021-12-02 11:15:00 +0100,FR5007,Malaga,Ryanair,2,C18,Departed 11:12,2021-12-01 11:16:10 +0100,2021-12-02 11:20:09 +0100,true,2021-12-02 11:12:00 +0100,61a74b262d383170f5f5a53c,73H
