id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3148737,a,2023-04-08 07:20:00 +0200,XQ0320,Antalya,Sunexpress,1,"",Arrived 06:44,2023-04-07 07:21:10 +0200,2023-04-08 06:46:11 +0200,true,2023-04-08 06:44:00 +0200,642fa800bebc5ff3fe3061d2,73H
3148741,a,2023-04-08 08:00:00 +0200,EW9772,Duesseldorf/DUS,Eurowings Ag,2,"",Arrived 07:52,2023-04-07 08:01:12 +0200,2023-04-08 07:54:09 +0200,true,2023-04-08 07:52:00 +0200,642fb160bebc5ff3fe306d29,32N
3148742,a,2023-04-08 08:00:00 +0200,W68423,Naples,Wizz Air,2,"",Arrived 07:46,2023-04-07 08:01:12 +0200,2023-04-08 07:48:09 +0200,true,2023-04-08 07:46:00 +0200,642fb160bebc5ff3fe306d2a,32Q
3148743,a,2023-04-08 08:05:00 +0200,W65619,Milan/MALPENSA,Wizz Air,2,"",Arrived 07:57,2023-04-07 08:06:12 +0200,2023-04-08 07:59:09 +0200,true,2023-04-08 07:57:00 +0200,642fb28cbebc5ff3fe306e69,32Q
3148745,a,2023-04-08 08:20:00 +0200,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:24,2023-04-07 08:21:12 +0200,2023-04-08 08:26:09 +0200,true,2023-04-08 08:24:00 +0200,642fb610bebc5ff3fe307765,E90
3148748,a,2023-04-08 08:20:00 +0200,W68209,Catania,Wizz Air,2,"",Arrived 08:22,2023-04-07 08:21:12 +0200,2023-04-08 08:24:09 +0200,true,2023-04-08 08:22:00 +0200,642fb610bebc5ff3fe307766,32Q
3148749,a,2023-04-08 08:30:00 +0200,TK1767,Istanbul/IST,Turkish Airlines,1,"",Arrived 08:11,2023-04-07 08:31:12 +0200,2023-04-08 08:13:09 +0200,true,2023-04-08 08:11:00 +0200,642fb868bebc5ff3fe307a20,32Q
3148756,a,2023-04-08 08:35:00 +0200,W66421,Kutaisi,Wizz Air,1,"",Arrived 08:09,2023-04-07 08:36:11 +0200,2023-04-08 08:11:08 +0200,true,2023-04-08 08:09:00 +0200,642fb994bebc5ff3fe307b65,32Q
3148759,a,2023-04-08 08:40:00 +0200,LX1484,Zurich,Swiss International Air Lines,2,"",Arrived 08:44,2023-04-07 08:41:11 +0200,2023-04-08 08:47:09 +0200,true,2023-04-08 08:44:00 +0200,642fbac0bebc5ff3fe307cb5,223
3148760,a,2023-04-08 08:40:00 +0200,QS1287,Tel Aviv/TLV,SmartWings,1,"",Arrived 08:25,2023-04-07 08:41:11 +0200,2023-04-08 08:28:09 +0200,true,2023-04-08 08:25:00 +0200,642fbac0bebc5ff3fe307cb6,73G
3148766,a,2023-04-08 08:55:00 +0200,EJU7925,Amsterdam,EasyJet,2,"",Arrived 08:48,2023-04-07 08:56:12 +0200,2023-04-08 08:51:09 +0200,true,2023-04-08 08:48:00 +0200,642fbe44bebc5ff3fe308036,319
3148769,a,2023-04-08 09:00:00 +0200,FR8331,Rome/FIUMICINO,Ryanair,2,"",Arrived 09:51,2023-04-07 09:01:11 +0200,2023-04-08 09:53:08 +0200,true,2023-04-08 09:51:00 +0200,642fbf71bebc5ff3fe308241,73H
3148770,a,2023-04-08 09:00:00 +0200,JU0610,Belgrade,Air Serbia,1,"",Arrived 08:47,2023-04-07 09:01:11 +0200,2023-04-08 08:49:09 +0200,true,2023-04-08 08:47:00 +0200,642fbf71bebc5ff3fe308242,AT7
3148775,a,2023-04-08 09:15:00 +0200,FR7953,Copenhagen/CPH,Ryanair,2,"",Arrived 09:15,2023-04-07 09:16:11 +0200,2023-04-08 09:18:09 +0200,true,2023-04-08 09:15:00 +0200,642fc2f5bebc5ff3fe308792,73H
3148776,a,2023-04-08 09:15:00 +0200,LO0523,Warsaw/WAW,Lot Polish Airlines,2,"",Arrived 08:51,2023-04-07 09:16:11 +0200,2023-04-08 08:53:09 +0200,true,2023-04-08 08:51:00 +0200,642fc2f5bebc5ff3fe308793,E75
3148786,a,2023-04-08 09:35:00 +0200,LH1392,Frankfurt/FRA,Lufthansa,2,"",Arrived 09:30,2023-04-07 09:36:12 +0200,2023-04-08 09:32:09 +0200,true,2023-04-08 09:30:00 +0200,642fc7a4bebc5ff3fe308ea1,320
3148795,a,2023-04-08 09:40:00 +0200,FR2766,Madrid/MAD,Ryanair,2,"",Arrived 09:45,2023-04-07 09:41:11 +0200,2023-04-08 09:47:10 +0200,true,2023-04-08 09:45:00 +0200,642fc8d0bebc5ff3fe308f69,73H
3148797,a,2023-04-08 09:45:00 +0200,VY8652,Barcelona,Vueling,2,"",Arrived 09:35,2023-04-07 09:46:11 +0200,2023-04-08 09:37:09 +0200,true,2023-04-08 09:35:00 +0200,642fc9fdbebc5ff3fe309002,320
3148799,a,2023-04-08 10:00:00 +0200,DY1502,Oslo,Norwegian Air Shuttle,2,"",Arrived 09:59,2023-04-07 10:01:11 +0200,2023-04-08 10:02:09 +0200,true,2023-04-08 09:59:00 +0200,642fcd80bebc5ff3fe309593,73H
3148801,a,2023-04-08 10:10:00 +0200,QS2531,Hurghada,SmartWings,1,"",Arrived 10:18,2023-04-07 10:11:14 +0200,2023-04-08 10:21:09 +0200,true,2023-04-08 10:18:00 +0200,642fcfd8bebc5ff3fe3099c4,7M8
3148808,a,2023-04-08 10:15:00 +0200,BA0854,London/HEATHROW,British Airways,1,"",Arrived 09:57,2023-04-07 10:16:12 +0200,2023-04-08 09:59:09 +0200,true,2023-04-08 09:57:00 +0200,642fd104bebc5ff3fe309b8a,319
3148812,a,2023-04-08 10:30:00 +0200,FR1013,London/STANSTED,Ryanair,1,"",Arrived 10:36,2023-04-07 10:31:11 +0200,2023-04-08 10:38:09 +0200,true,2023-04-08 10:36:00 +0200,642fd488bebc5ff3fe30a208,73H
3148813,a,2023-04-08 10:30:00 +0200,QS1241,Hurghada,SmartWings,1,"",Arrived 10:15,2023-04-07 10:31:11 +0200,2023-04-08 10:18:09 +0200,true,2023-04-08 10:15:00 +0200,642fd488bebc5ff3fe30a209,73J
