id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2979853,a,2021-11-09 06:35:00 +0100,LO6294,Punta Cana,Lot Polish Airlines,1,"",Arrived 06:23,2021-11-08 06:36:11 +0100,2021-11-09 06:25:10 +0100,true,2021-11-09 06:23:00 +0100,6188b706bebc756233941d6a,788
2979879,a,2021-11-09 08:20:00 +0100,EW9772,Dusseldorf,Eurowings Ag,2,"",Arrived 08:05,2021-11-08 08:21:12 +0100,2021-11-09 08:07:10 +0100,true,2021-11-09 08:05:00 +0100,6188cfa1bebc756233943695,32A
2979880,a,2021-11-09 08:20:00 +0100,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:02,2021-11-08 08:21:12 +0100,2021-11-09 08:04:10 +0100,true,2021-11-09 08:02:00 +0100,6188cfa1bebc756233943696,E90
2979883,a,2021-11-09 08:20:00 +0100,W66421,Kutaisi,Wizz Air,1,"",Arrived 07:57,2021-11-08 08:21:12 +0100,2021-11-09 07:59:09 +0100,true,2021-11-09 07:57:00 +0100,6188cfa1bebc756233943697,320
2979884,a,2021-11-09 08:40:00 +0100,QS1287,Tel Aviv/BEN GURION,SmartWings,1,"",Arrived 08:35,2021-11-08 08:41:11 +0100,2021-11-09 08:37:10 +0100,true,2021-11-09 08:35:00 +0100,6188d451bebc756233943d26,73G
2979890,a,2021-11-09 08:55:00 +0100,W68209,Catania,Wizz Air,2,"",Arrived 08:46,2021-11-08 08:56:11 +0100,2021-11-09 08:48:10 +0100,true,2021-11-09 08:46:00 +0100,6188d7d4bebc756233944168,32N
2979894,a,2021-11-09 09:20:00 +0100,IZ0281,Tel Aviv/BEN GURION,Arkia Israel Airlines,1,"",Arrived 09:24,2021-11-08 09:21:11 +0100,2021-11-09 09:30:10 +0100,true,2021-11-09 09:24:00 +0100,6188ddb1bebc756233944365,E95
2979896,a,2021-11-09 09:30:00 +0100,LO0523,Warsaw/CHOPIN,Lot Polish Airlines,2,"",Arrived 09:09,2021-11-08 09:31:11 +0100,2021-11-09 09:11:10 +0100,true,2021-11-09 09:09:00 +0100,6188e00abebc756233944422,DH4
2979897,a,2021-11-09 09:50:00 +0100,SU2010,Moscow/SHEREMETYEVO,Aeroflot,1,"",Arrived 09:38,2021-11-08 09:51:11 +0100,2021-11-09 09:40:10 +0100,true,2021-11-09 09:38:00 +0100,6188e4b8bebc756233944747,32B
2979899,a,2021-11-09 10:05:00 +0100,BA0854,London/HEATHROW,British Airways,1,"",Arrived 09:51,2021-11-08 10:06:11 +0100,2021-11-09 09:53:09 +0100,true,2021-11-09 09:51:00 +0100,6188e83dbebc7562339449c8,320
2979901,a,2021-11-09 10:25:00 +0100,AF1382,Paris/CDG,Air France,2,"",Arrived 10:31,2021-11-08 10:26:12 +0100,2021-11-09 10:33:09 +0100,true,2021-11-09 10:31:00 +0100,6188ececbebc756233945036,E70
2979907,a,2021-11-09 10:50:00 +0100,AY1221,Helsinki,Finnair,2,"",Arrived 10:27,2021-11-08 10:51:11 +0100,2021-11-09 10:29:11 +0100,true,2021-11-09 10:27:00 +0100,6188f2c9bebc7562339456a7,E90
2979915,a,2021-11-09 11:15:00 +0100,LH1394,Frankfurt,Lufthansa,2,"",Arrived 11:23,2021-11-08 11:16:12 +0100,2021-11-09 11:26:10 +0100,true,2021-11-09 11:23:00 +0100,6188f8a6bebc756233945cd9,32A
2979920,a,2021-11-09 11:25:00 +0100,PQ0891,Kyiv/BORYSPIL,Skyup Airlines,1,"",Arrived 11:16,2021-11-08 11:26:12 +0100,2021-11-09 11:19:10 +0100,true,2021-11-09 11:16:00 +0100,6188fafcbebc756233946081,73H
2979930,a,2021-11-09 12:30:00 +0100,QR0291,Doha/HAMAD INTERNATIONAL,Qatar Airways,1,"",Arrived 12:03,2021-11-08 12:31:12 +0100,2021-11-09 12:05:10 +0100,true,2021-11-09 12:03:00 +0100,61890a39bebc756233947258,788
2979931,a,2021-11-09 12:35:00 +0100,W68423,Naples,Wizz Air,2,"",Arrived 12:57,2021-11-08 12:36:12 +0100,2021-11-09 13:00:11 +0100,true,2021-11-09 12:57:00 +0100,61890b64bebc7562339473a4,32Q
2979932,a,2021-11-09 12:50:00 +0100,FR8211,Bari,Ryanair,2,"",Arrived 12:33,2021-11-08 12:51:12 +0100,2021-11-09 12:36:10 +0100,true,2021-11-09 12:33:00 +0100,61890ee8bebc7562339475e9,73H
2979933,a,2021-11-09 12:55:00 +0100,EK0139,Dubai,Emirates,1,"",Arrived 12:26,2021-11-08 12:56:11 +0100,2021-11-09 12:28:11 +0100,true,2021-11-09 12:26:00 +0100,61891014bebc75623394769c,77W
2979934,a,2021-11-09 13:05:00 +0100,LH1690,Munich,Lufthansa,2,"",Arrived 13:01,2021-11-08 13:06:12 +0100,2021-11-09 13:03:10 +0100,true,2021-11-09 13:01:00 +0100,6189126cbebc7562339477ec,CR9
2979939,a,2021-11-09 13:20:00 +0100,6H0767,Tel Aviv/BEN GURION,Israir Airlines,1,"",Arrived 13:23,2021-11-08 13:21:16 +0100,2021-11-09 13:25:11 +0100,true,2021-11-09 13:23:00 +0100,618915f0bebc756233947d1e,320
2979940,a,2021-11-09 13:40:00 +0100,KL1355,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 13:27,2021-11-08 13:41:11 +0100,2021-11-09 13:30:10 +0100,true,2021-11-09 13:27:00 +0100,61891aa0bebc756233947fef,73H
2979949,a,2021-11-09 14:00:00 +0100,LH1396,Frankfurt,Lufthansa,2,"",Arrived 14:03,2021-11-08 14:01:12 +0100,2021-11-09 14:05:10 +0100,true,2021-11-09 14:03:00 +0100,61891f51bebc75623394845b,32N
2979954,a,2021-11-09 14:05:00 +0100,LX1486,Zurich,Swiss International Air Lines,2,"",Arrived 13:51,2021-11-08 14:06:11 +0100,2021-11-09 13:53:09 +0100,true,2021-11-09 13:51:00 +0100,6189207cbebc7562339485a4,223
2979964,a,2021-11-09 14:35:00 +0100,FR1013,London/STANSTED,Ryanair,1,"",Arrived 14:28,2021-11-08 14:36:11 +0100,2021-11-09 14:31:11 +0100,true,2021-11-09 14:28:00 +0100,61892784bebc756233948d3b,73H
2979975,a,2021-11-09 15:00:00 +0100,IB3148,Madrid,Iberia,2,"",Arrived 14:48,2021-11-08 15:01:11 +0100,2021-11-09 14:51:10 +0100,true,2021-11-09 14:48:00 +0100,61892d61bebc7562339496be,32N
