id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
3127296,a,2023-02-03 03:00:00 +0100,QS4147,Sal Island,SmartWings,1,"",Arrived 03:11,2023-02-02 03:01:10 +0100,2023-02-03 03:13:12 +0100,true,2023-02-03 03:11:00 +0100,63db19202d389d6e36b130d9,7M8
3127301,a,2023-02-03 06:30:00 +0100,QR0289,Doha/DOH,Qatar Airways,1,"",Arrived 06:50,2023-02-02 06:31:10 +0100,2023-02-03 06:53:11 +0100,true,2023-02-03 06:50:00 +0100,63db4a582d389d6e36b144c9,32A
3127314,a,2023-02-03 07:45:00 +0100,FR4144,Budapest,Ryanair,2,"",Arrived 07:39,2023-02-02 07:46:12 +0100,2023-02-03 07:42:09 +0100,true,2023-02-03 07:39:00 +0100,63db5bec2d389d6e36b1570f,73H
3127330,a,2023-02-03 08:20:00 +0100,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 07:58,2023-02-02 08:21:10 +0100,2023-02-03 08:00:11 +0100,true,2023-02-03 07:58:00 +0100,63db64232d389d6e36b15a41,E90
3127332,a,2023-02-03 08:40:00 +0100,LX1484,Zurich,Swiss International Air Lines,2,"",Arrived 08:47,2023-02-02 08:41:11 +0100,2023-02-03 08:50:11 +0100,true,2023-02-03 08:47:00 +0100,63db68d02d389d6e36b15de5,295
3127333,a,2023-02-03 08:40:00 +0100,QS1287,Tel Aviv/TLV,SmartWings,1,"",Arrived 08:32,2023-02-02 08:41:11 +0100,2023-02-03 08:34:11 +0100,true,2023-02-03 08:32:00 +0100,63db68d02d389d6e36b15de6,73G
3127335,a,2023-02-03 08:40:00 +0100,VY6948,Paris/ORLY,Vueling,2,"",Arrived 08:45,2023-02-02 08:41:11 +0100,2023-02-03 08:47:10 +0100,true,2023-02-03 08:45:00 +0100,63db68d02d389d6e36b15de7,32B
3127339,a,2023-02-03 08:55:00 +0100,TK1767,Istanbul/IST,Turkish Airlines,1,"",Arrived 08:56,2023-02-02 08:56:12 +0100,2023-02-03 08:59:11 +0100,true,2023-02-03 08:56:00 +0100,63db6c542d389d6e36b15fd4,32Q
3127340,a,2023-02-03 09:05:00 +0100,LO0523,Warsaw/WAW,Lot Polish Airlines,2,"",Arrived 09:08,2023-02-02 09:06:12 +0100,2023-02-03 09:10:12 +0100,true,2023-02-03 09:08:00 +0100,63db6eac2d389d6e36b16111,E90
3127341,a,2023-02-03 09:10:00 +0100,LY2521,Tel Aviv/TLV,El Al Israel Airlines,1,"",Arrived 09:12,2023-02-02 09:11:11 +0100,2023-02-03 09:15:10 +0100,true,2023-02-03 09:12:00 +0100,63db6fd82d389d6e36b16285,73H
3127345,a,2023-02-03 09:20:00 +0100,FR6725,Madrid/MAD,Ryanair,2,"",Arrived 09:30,2023-02-02 09:21:12 +0100,2023-02-03 09:32:11 +0100,true,2023-02-03 09:30:00 +0100,63db72302d389d6e36b1657c,73H
3127348,a,2023-02-03 09:40:00 +0100,LS1277,Birmingham,Jet2.com,1,"",Arrived 09:21,2023-02-02 09:41:11 +0100,2023-02-03 09:23:10 +0100,true,2023-02-03 09:21:00 +0100,63db76e02d389d6e36b16d6c,73H
3127354,a,2023-02-03 09:45:00 +0100,VY8652,Barcelona,Vueling,2,"",Arrived 09:53,2023-02-02 09:46:11 +0100,2023-02-03 09:55:11 +0100,true,2023-02-03 09:53:00 +0100,63db780c2d389d6e36b16e3f,32N
3127356,a,2023-02-03 09:50:00 +0100,LH1392,Frankfurt/FRA,Lufthansa,2,"",Arrived 10:14,2023-02-02 09:51:12 +0100,2023-02-03 10:16:10 +0100,true,2023-02-03 10:14:00 +0100,63db79382d389d6e36b16f30,319
3127369,a,2023-02-03 10:05:00 +0100,BA0854,London/HEATHROW,British Airways,1,"",Arrived 09:56,2023-02-02 10:06:11 +0100,2023-02-03 09:58:11 +0100,true,2023-02-03 09:56:00 +0100,63db7cbc2d389d6e36b17193,32N
3127370,a,2023-02-03 10:05:00 +0100,FR2960,London/STANSTED,Ryanair,1,"",Arrived 10:00,2023-02-02 10:06:11 +0100,2023-02-03 10:02:11 +0100,true,2023-02-03 10:00:00 +0100,63db7cbc2d389d6e36b17194,73H
3127382,a,2023-02-03 10:30:00 +0100,OS0705,Vienna,Austrian Airlines,2,"",Arrived 10:28,2023-02-02 10:31:12 +0100,2023-02-03 10:30:09 +0100,true,2023-02-03 10:28:00 +0100,63db82982d389d6e36b177a2,E95
3127387,a,2023-02-03 10:55:00 +0100,AY1221,Helsinki/HEL,Finnair,2,"",Arrived 10:32,2023-02-02 10:56:12 +0100,2023-02-03 10:34:10 +0100,true,2023-02-03 10:32:00 +0100,63db88742d389d6e36b17fa4,32B
3127388,a,2023-02-03 10:55:00 +0100,FR3528,Milan/BERGAMO,Ryanair,2,"",Arrived 10:49,2023-02-02 10:56:12 +0100,2023-02-03 10:52:11 +0100,true,2023-02-03 10:49:00 +0100,63db88742d389d6e36b17fa5,73H
3127389,a,2023-02-03 11:00:00 +0100,FR2235,Bordeaux,Ryanair,2,"",Arrived 11:39,2023-02-02 11:01:11 +0100,2023-02-03 11:42:10 +0100,true,2023-02-03 11:39:00 +0100,63db89a12d389d6e36b18100,73H
3127391,a,2023-02-03 11:05:00 +0100,A30864,Athens,Aegean Airlines,2,"",Arrived 11:13,2023-02-02 11:06:11 +0100,2023-02-03 11:15:10 +0100,true,2023-02-03 11:13:00 +0100,63db8acc2d389d6e36b18221,320
3127392,a,2023-02-03 11:05:00 +0100,EI0642,Dublin,Aer Lingus,1,"",Arrived 10:52,2023-02-02 11:06:11 +0100,2023-02-03 10:54:11 +0100,true,2023-02-03 10:52:00 +0100,63db8acc2d389d6e36b18222,320
3127390,a,2023-02-03 11:05:00 +0100,EZY8993,London/GATWICK,Easyjet,1,"",Arrived 10:47,2023-02-02 11:06:11 +0100,2023-02-03 10:50:12 +0100,true,2023-02-03 10:47:00 +0100,63db8acc2d389d6e36b18220,32Q
3127396,a,2023-02-03 11:10:00 +0100,EJU2581,Milan/MALPENSA,Easyjet,2,"",Arrived 10:59,2023-02-02 11:11:11 +0100,2023-02-03 11:02:10 +0100,true,2023-02-03 10:59:00 +0100,63db8bf82d389d6e36b1840b,32N
3127397,a,2023-02-03 11:10:00 +0100,EW4281,Duesseldorf/DUS,Eurowings Ag,2,"",Arrived 10:54,2023-02-02 11:11:11 +0100,2023-02-03 10:57:14 +0100,true,2023-02-03 10:54:00 +0100,63db8bf82d389d6e36b1840d,320
3127398,a,2023-02-03 11:15:00 +0100,FB0301,Sofia,Bulgaria Air,1,"",Arrived 11:10,2023-02-02 11:16:11 +0100,2023-02-03 11:13:11 +0100,true,2023-02-03 11:10:00 +0100,63db8d252d389d6e36b18484,32A
3127401,a,2023-02-03 11:40:00 +0100,EZS1217,Basel/MULHOUSE,Easyjet,2,"",Arrived 11:31,2023-02-02 11:41:12 +0100,2023-02-03 11:33:12 +0100,true,2023-02-03 11:31:00 +0100,63db93002d389d6e36b18b52,32A
3127402,a,2023-02-03 11:45:00 +0100,AF1382,Paris/CDG,Air France,2,"",Arrived 12:07,2023-02-02 11:41:12 +0100,2023-02-03 12:09:12 +0100,true,2023-02-03 12:07:00 +0100,63db93002d389d6e36b18b53,223
3127409,a,2023-02-03 11:45:00 +0100,LS0887,Manchester,Jet2.com,1,"",Arrived 11:34,2023-02-02 11:46:11 +0100,2023-02-03 11:36:10 +0100,true,2023-02-03 11:34:00 +0100,63db942c2d389d6e36b18d6a,738
3127410,a,2023-02-03 11:45:00 +0100,TP1244,Lisbon,Tap Portugal,2,"",Arrived 12:04,2023-02-02 11:46:11 +0100,2023-02-03 12:06:12 +0100,true,2023-02-03 12:04:00 +0100,63db942c2d389d6e36b18d6b,32Q
3127412,a,2023-02-03 11:50:00 +0100,DY1502,Oslo,Norwegian Air Shuttle,2,"",Arrived 11:42,2023-02-02 11:51:14 +0100,2023-02-03 11:44:10 +0100,true,2023-02-03 11:42:00 +0100,63db95582d389d6e36b18ff8,73H
3127414,a,2023-02-03 11:55:00 +0100,LG5483,Luxembourg,Luxair,2,"",Arrived 11:50,2023-02-02 11:56:12 +0100,2023-02-03 11:52:10 +0100,true,2023-02-03 11:50:00 +0100,63db96842d389d6e36b193a8,DH4
3127417,a,2023-02-03 12:00:00 +0100,RO0225,Bucharest/OTP,Tarom,1,"",Arrived 12:10,2023-02-02 12:01:13 +0100,2023-02-03 12:13:11 +0100,true,2023-02-03 12:10:00 +0100,63db97b12d389d6e36b194ac,73W
3127419,a,2023-02-03 12:10:00 +0100,FR5211,Dublin,Ryanair,1,"",Arrived 12:16,2023-02-02 12:11:12 +0100,2023-02-03 12:18:11 +0100,true,2023-02-03 12:16:00 +0100,63db9a082d389d6e36b19992,73H
3127420,a,2023-02-03 12:10:00 +0100,LO0527,Warsaw/WAW,Lot Polish Airlines,2,"",Arrived 11:53,2023-02-02 12:11:12 +0100,2023-02-03 11:55:11 +0100,true,2023-02-03 11:53:00 +0100,63db9a082d389d6e36b19993,E95
3127440,a,2023-02-03 12:35:00 +0100,BA0852,London/HEATHROW,British Airways,1,"",Arrived 12:18,2023-02-02 12:36:11 +0100,2023-02-03 12:21:12 +0100,true,2023-02-03 12:18:00 +0100,63db9fe32d389d6e36b19fba,320
3127441,a,2023-02-03 12:40:00 +0100,EJU7905,Amsterdam,Easyjet,2,"",Arrived 12:21,2023-02-02 12:41:12 +0100,2023-02-03 12:24:18 +0100,true,2023-02-03 12:21:00 +0100,63dba1102d389d6e36b1a01c,319
3127444,a,2023-02-03 12:55:00 +0100,EK0139,Dubai/DXB,Emirates,1,"",Arrived 13:09,2023-02-02 12:56:12 +0100,2023-02-03 13:11:11 +0100,true,2023-02-03 13:09:00 +0100,63dba4942d389d6e36b1a0aa,77W
3127446,a,2023-02-03 13:10:00 +0100,VOE2038,Lyon/LYS,Volotea Airlines,2,"",Arrived 13:13,2023-02-02 13:11:11 +0100,2023-02-03 13:15:11 +0100,true,2023-02-03 13:13:00 +0100,63dba8182d389d6e36b1a265,319
3127449,a,2023-02-03 13:20:00 +0100,LH1690,Munich,Lufthansa,2,"",Arrived 13:31,2023-02-02 13:21:11 +0100,2023-02-03 13:33:09 +0100,true,2023-02-03 13:31:00 +0100,63dbaa702d389d6e36b1a378,319
3127452,a,2023-02-03 13:20:00 +0100,PC0301,Istanbul/SAW,Pegasus Airlines,1,"",Arrived 13:26,2023-02-02 13:21:11 +0100,2023-02-03 13:28:10 +0100,true,2023-02-03 13:26:00 +0100,63dbaa702d389d6e36b1a379,32Q
