id,direction,scheduled,flight_number,city,airline,terminal,gate,last_status,created_at,updated_at,is_primary,actual,flight_guid,plane
2977669,a,2021-11-01 08:00:00 +0100,EZS1217,Basel/MULHOUSE,Easyjet,2,"",Arrived 07:40,2021-10-31 08:01:11 +0100,2021-11-01 07:43:10 +0100,true,2021-11-01 07:40:00 +0100,617e3ef4bebc7562338d5efa,319
2977670,a,2021-11-01 08:05:00 +0100,VOE2206,Nantes,Volotea Airlines,2,"",Arrived 07:45,2021-10-31 08:06:12 +0100,2021-11-01 07:48:09 +0100,true,2021-11-01 07:45:00 +0100,617e401dbebc7562338d601e,320
2977671,a,2021-11-01 08:15:00 +0100,HV5235,Eindhoven,Transavia.com,2,"",Arrived 08:08,2021-10-31 08:16:11 +0100,2021-11-01 08:10:10 +0100,true,2021-11-01 08:08:00 +0100,617e4275bebc7562338d615e,73H
2977672,a,2021-11-01 08:20:00 +0100,KL1351,Amsterdam,Klm Royal Dutch Airlines,2,"",Arrived 08:06,2021-10-31 08:21:11 +0100,2021-11-01 08:08:09 +0100,true,2021-11-01 08:06:00 +0100,617e43a1bebc7562338d6182,E7W
2977683,a,2021-11-01 09:00:00 +0100,JU0610,Belgrade,Air Serbia,1,"",Arrived 08:34,2021-10-31 09:01:12 +0100,2021-11-01 08:36:12 +0100,true,2021-11-01 08:34:00 +0100,617e4d05bebc7562338d6ce7,AT7
2977686,a,2021-11-01 09:10:00 +0100,EZY1801,Manchester,Easyjet,1,"",Arrived 08:54,2021-10-31 09:11:10 +0100,2021-11-01 08:57:10 +0100,true,2021-11-01 08:54:00 +0100,617e4f59bebc7562338d6dc5,32N
2977689,a,2021-11-01 09:30:00 +0100,LO0523,Warsaw/CHOPIN,Lot Polish Airlines,2,"",Arrived 09:07,2021-10-31 09:31:12 +0100,2021-11-01 09:10:11 +0100,true,2021-11-01 09:07:00 +0100,617e5409bebc7562338d6eb0,DH4
2977692,a,2021-11-01 09:50:00 +0100,SU2010,Moscow/SHEREMETYEVO,Aeroflot,1,"",Arrived 09:37,2021-10-31 09:51:11 +0100,2021-11-01 09:39:10 +0100,true,2021-11-01 09:37:00 +0100,617e58b9bebc7562338d70cc,32B
2977691,a,2021-11-01 09:50:00 +0100,VOE2038,Lyon,Volotea Airlines,2,"",Arrived 09:24,2021-10-31 09:51:11 +0100,2021-11-01 09:27:10 +0100,true,2021-11-01 09:24:00 +0100,617e58b9bebc7562338d70cb,319
2977693,a,2021-11-01 09:55:00 +0100,QS1287,Tel Aviv/BEN GURION,SmartWings,1,"",Arrived 09:49,2021-10-31 09:56:12 +0100,2021-11-01 09:51:10 +0100,true,2021-11-01 09:49:00 +0100,617e59e5bebc7562338d71e8,7M8
